Local Agent Code,Clearance No,Clearance Date,Clearance Charge,Manufacture Name,Exporter,Country,Invoice No,Invoice Date,Type of Consignment ,Date of Arrival ,MOH Registered ,MOH Reg. No,HS Code,Trade Name,Generic Name,Batch No,Dosage,Strength/Volume,Pack Size,Per Pack Quantity,Manufacture Date,Expiry Date,Shelf Life ,Institution (Distribution),Institution Qty,Unit,Unit Price,Total Price,Currency,Free Qty,Net Qty,Remarks
OPP,6827,08-06-2018,,Hetero Drugs Limited (Unit-1),Hetero Drugs Limited,India,SI3618121279,30-07-2018,Active Pharmaceutical Ingredient,,Y,,29349900,Levofloxacin,Levofloxacin,LF18060070,,,,,Jun-18,May-23,60,0,150,Kg,150,22500,USD,0,150,
OPP,6828,08-06-2018,,Dewas BSR Plant,Sun Pharmaceutical Industries Ltd,India,7000017100,31-07-2018,Active Pharmaceutical Ingredient,,Y,,29415000,Clarithromycin,Clarithromycin,2990172,,,,,Jul-18,Jun-21,36,0,300,Kg,160,48000,USD,0,300,
OPP,6828,08-06-2018,,Dewas BSR Plant,Sun Pharmaceutical Industries Ltd,India,7000017100,31-07-2018,Active Pharmaceutical Ingredient,,Y,,29415000,Clarithromycin,Clarithromycin,2990173,,,,,Jul-18,Jun-21,36,0,,Kg,160,,USD,0,,
OPP,6875,06-08-2018,,"MITR Phol Sugar Corp.Ltd, Thailand",EMAD Trade House,Dubai,IMP-784/6-18,26-07-2018,Pharmaceutical Excipient,,N,N,17019911,Refined Sugar,Refined Sugar,280318,,,,,Mar-18,Mar-20,25,0,7500,Kg,0.675,5062.5,USD,0,7500,
OPP,6923,07-08-2018,,Obegi Chemicals LLC,Obegi Chemicals LLC,Dubai,6541,01-08-2018,Pharmaceutical Excipient,,N,N,29362800,Vitamin E,Vitamin E,9603377LC,,,,,Jun-18,Jun-21,37,0,5,Kg,525,2625,AED,0,5,
OPP,6925,07-08-2018,,TLC Pharmaceuticals Standards Ltd,TLC Pharmaceuticals Standards Ltd,Canada,531406,02-08-2018,Active Pharmaceutical Ingredient,,Y,,38220000,Rivaroxaban,Rivaroxaban,1683-022A1,,,,,Jul-18,,,0,5,Gms,1278,6390,USD,0,5,
OPP,6925,07-08-2018,,TLC Pharmaceuticals Standards Ltd,TLC Pharmaceuticals Standards Ltd,Canada,531406,02-08-2018,Active Pharmaceutical Ingredient,,Y,,38220000,R-Rivaroxaban,R-Rivaroxaban,2356-006A4,,,,,Jul-18,,,0,60,MG,28.5,1710,USD,0,60,
OPP,6925,07-08-2018,,TLC Pharmaceuticals Standards Ltd,TLC Pharmaceuticals Standards Ltd,Canada,531406,02-08-2018,Active Pharmaceutical Ingredient,,Y,,38220000,Rivaroxaban Impurity 40,Rivaroxaban Impurity 40,1670-04441,,,,,Jun-18,,,0,200,MG,10.575,2115,USD,0,200,
OPP,6925,07-08-2018,,TLC Pharmaceuticals Standards Ltd,TLC Pharmaceuticals Standards Ltd,Canada,531406,02-08-2018,Active Pharmaceutical Ingredient,,Y,,38220000,Rivaroxaban Impurity 11 HCL,Rivaroxaban Impurity 11 HCL,2553-037A1,,,,,Jul-18,,,0,200,MG,11.7,2340,USD,0,200,
OPP,6926,07-08-2018,,Colorcon,Colorcon,England,587354,03-07-2018,Pharmaceutical Excipient,,N,N,35051090,Maize Starch,Maize Starch,IN537336,,,,,Apr-18,Apr-22,49,0,1000,Kg,5.61,5610,EUR,0,1000,
OPP,6955,08-08-2018,,Hebei Huachen Pharmaceutical Co Ltd,Jiali Bio Group,China,JL-QD-18094,05-07-2018,Pharmaceutical Excipient,,N,N,28362090,Sodium Bicarbonate,Sodium Bicarbonate,180522,,,,,May-18,May-20,25,0,2500,Kg,6.2,15500,USD,0,2500,
OPP,7026,12-08-2018,,Symbiotica Speciality Ingredients Sdn Bhd,Symbiotica Speciality Ingredients Sdn Bhd,Malaysia,I 18/0670,08-08-2018,Active Pharmaceutical Ingredient,,Y,,29372200,Betamethasone Valerate,Betamethasone Valerate,BV 004/1117,,,,,Nov-17,Oct-22,60,0,1,Kg,2200,2200,USD,0,1,
OPP,7036,12-08-2018,,Cedarburg Pharmaceuticals,Cedarburg Pharmaceuticals,USA,,,Active Pharmaceutical Ingredient,,Y,,29372100,Exemestane API,Exemestane API,600511,,,,,Jul-17,Jul-20,37,0,33,Kg,6196.97,204500.01,USD,0,33,
OPP,7037,12-08-2018,,Arihant Innochem Pvt Ltd,Arihant Innochem Pvt Ltd,India,2018-19/08 EXP,20-07-2018,Pharmaceutical Excipient,,N,N,39123919,Ceolus KG 1000,Microcrystalline cellolose NF,K843,,,,,Apr-18,Oct-21,31,0,120,Kg,29.5,3540,USD,0,120,
OPP,7038,12-08-2018,,Amijal Chemicals,Smit Export Pvt Ltd,India,SEPL-077/18-19,13-07-2018,Pharmaceutical Excipient,,N,N,29251100,Saccharin Sodium,Saccharin Sodium,28180607,,,,,Jun-18,May-23,60,0,500,Kg,14,7000,USD,0,500,
OPP,7038,12-08-2018,,Wax Oil,Smit Export Pvt Ltd,India,SEPL-077/18-19,13-07-2018,Pharmaceutical Excipient,,N,N,34049039,Cetomacrogol Emulsifying Wax,Cetomacrogol Emulsifying Wax,ENN-041/18,,,,,Jul-18,Jun-23,60,0,250,Kg,3.75,937.5,USD,0,250,
OPP,7038,12-08-2018,,Rasula,Smit Export Pvt Ltd,India,SEPL-077/18-19,13-07-2018,Pharmaceutical Excipient,,N,N,29182990,Methyl Paraben BP,Methyl Paraben BP,1806039M,,,,,May-18,Apr-23,60,0,50,Kg,8.5,425,USD,0,50,
OPP,7038,12-08-2018,,Rasula,Smit Export Pvt Ltd,India,SEPL-077/18-19,13-07-2018,Pharmaceutical Excipient,,N,N,29182990,Sodium Methyl paraben BP,Sodium Methyl paraben BP,1806125MS,,,,,Jun-18,May-23,60,0,50,Kg,9,450,USD,0,50,
OPP,7038,12-08-2018,,Loba Chemie,Smit Export Pvt Ltd,India,SEPL-077/18-19,13-07-2018,Pharmaceutical Excipient,,N,N,29072990,Butylated Hydroxy Toluene (BHT),Butylated Hydroxy Toluene (BHT),L254761801,,,,,Jan-18,Dec-22,60,0,10,Kg,18,180,USD,0,10,
OPP,7103,13-08-2018,,Molkerei MEGGLE Wasserburg GmbH & Co.KG,Molkerei MEGGLE Wasserburg GmbH & Co.KG,Germany,1870007230,08-08-2018,Pharmaceutical Excipient,,N,N,17021100,Lactose Monohydrate,Lactose Monohydrate,L101502018,,,,,May-18,Nov-19,19,0,50,Kg,8,400,EUR,0,50,
OPP,7104,13-08-2018,,Godrej Industries Ltd,Godrej Industries Ltd,India,29180676,07-08-2018,Pharmaceutical Excipient,,N,N,38237090,Stearyl Alcohol,Stearyl Alcohol,E18080056,,,,,Aug-18,Aug-20,25,0,700,Kg,1.6,1120,USD,0,700,
OPP,7104,13-08-2018,,Godrej Industries Ltd,Godrej Industries Ltd,India,29180676,07-08-2018,Pharmaceutical Excipient,,N,N,29054500,Glycerin,Glycerin,PG1807776,,,,,Jul-18,Jul-22,49,0,12000,Kg,1.3,15600,USD,0,12000,
OPP,7104,13-08-2018,,Godrej Industries Ltd,Godrej Industries Ltd,India,29180676,07-08-2018,Pharmaceutical Excipient,,N,N,29054500,Glycerin,Glycerin,PG1807777,,,,,Jul-18,Jul-22,49,0,,Kg,1.3,,USD,0,,
OPP,7105,13-08-2018,,"Dow Chemical Co, USA",Colorcon,England,588970,08-08-2018,Pharmaceutical Excipient,,N,N,39123985,Hydroxypropyl Methylcellulose,Hydroxypropyl Methylcellulose,D180HB6004,,,,,Nov-17,Nov-22,61,0,25,Kg,30.1,752.5,EUR,0,25,
OPP,7105,13-08-2018,,"Dow Chemical Co, USA",Colorcon,England,588970,08-08-2018,Pharmaceutical Excipient,,N,N,39123985,Hydroxypropyl Methylcellulose,Hydroxypropyl Methylcellulose,D180I15021,,,,,Jan-18,Jan-23,61,0,25,Kg,26.28,657,EUR,0,25,
OPP,7106,13-08-2018,,Covalent laboratories Pvt Ltd,Covalent laboratories Pvt Ltd,India,1201200199,08-08-2018,Active Pharmaceutical Ingredient,,Y,,29419090,Cefpodoxime,Cefpodoxime,CPDM180230,,,,,Jul-18,Jun-21,37,0,55,Kg,300,16500,USD,0,55,
OPP,7107,13-08-2018,,Geltec Private Limited,Geltec Private Limited,Dubai,GP/OMN-18/02,30-07-2018,Finished Goods,,Y,,21069099,Gevita Capsules,Gevita Capsules,GV00118,,,,,Jul-18,Jun-21,36,0,9664,PKS,1.52,14689.28,USD,0,9664,
OPP,7107,13-08-2018,,Geltec Private Limited,Geltec Private Limited,Dubai,GP/OMN-18/02,30-07-2018,Finished Goods,,Y,,21069099,Zycal Soflets,Zycal Soflets,ZY00318,,,,,Jul-18,Jun-21,36,0,13060,PKS,0.97,12668.2,USD,0,13060,
OPP,7107,13-08-2018,,Geltec Private Limited,Geltec Private Limited,Dubai,GP/OMN-18/02,30-07-2018,Finished Goods,,Y,,21069099,Flexiplus Tablets,Flexiplus Tablets,FP00118,,,,,Jul-18,Jun-21,36,0,9660,PKS,3,28980,USD,0,9660,
OPP,7107,13-08-2018,,Geltec Private Limited,Geltec Private Limited,Dubai,GP/OMN-18/02,30-07-2018,Finished Goods,,Y,,21069099,Omefa 1000MG Capsules,Omefa 1000MG Capsules,OM00118,,,,,Jul-18,Jun-21,36,0,12935,PKS,2.7,34924.5,USD,0,12935,
OPP,5922,03-07-2018,,Indoco Remedies Ltd,Indoco Remedies Ltd,India,API/EX/037/18-19,04-06-2018,Active Pharmaceutical Ingredient,,Y,,29334900,Allopurinol,Allopurinol,ALP-18028/01,,,,,Mar-18,Feb-23,60,0,500,Kg,50,25000,USD,0,500,
OPP,5923,03-07-2018,,Symega Foods Ingredients Ltd,Symega Foods Ingredients Ltd,India,EXP/010/2018-19,12-06-2018,Pharmaceutical Excipient,,N,N,33021010,Rasperry Flavour,Rasperry Flavour,181708,,,,,May-18,May-20,25,0,300,Kg,5.5,1650,USD,0,300,
OPP,5923,03-07-2018,,Symega Foods Ingredients Ltd,Symega Foods Ingredients Ltd,India,EXP/010/2018-19,12-06-2018,Pharmaceutical Excipient,,N,N,33021010,Strawberry Flavour,Strawberry Flavour,181706,,,,,Jun-18,Jun-20,25,0,50,Kg,7.6,380,USD,0,50,
OPP,5923,03-07-2018,,Symega Foods Ingredients Ltd,Symega Foods Ingredients Ltd,India,EXP/010/2018-19,12-06-2018,Pharmaceutical Excipient,,N,N,33021010,Vanilla Flavour,Vanilla Flavour,181707,,,,,May-18,May-20,25,0,125,Kg,4.5,562.5,USD,0,125,
OPP,5924,03-07-2018,,Symega Foods Ingredients Ltd,Symega Foods Ingredients Ltd,India,EXP/005/2018-19,12-06-2018,Pharmaceutical Excipient,,N,N,33021010,Rasperry Flavour,Rasperry Flavour,181395,,,,,May-18,May-20,25,0,200,Kg,5.5,1100,USD,0,200,
OPP,5924,03-07-2018,,Symega Foods Ingredients Ltd,Symega Foods Ingredients Ltd,India,EXP/005/2018-19,12-06-2018,Pharmaceutical Excipient,,N,N,33021010,Vanilla Flavour,Vanilla Flavour,181396,,,,,May-18,May-20,25,0,125,Kg,4.5,562.5,USD,0,125,
OPP,5925,03-07-2018,,Friesland Campina DMV BV,DFE Pharma,Germany,9004145418,18-06-2018,Pharmaceutical Excipient,,N,N,17021100,Pharmatose 150M,Milled lactose Monohydrate,102MSXD,,,,,May-18,Apr-21,36,0,3000,Kg,2.88,8640,USD,0,3000,
OPP,5926,03-07-2018,,Wanbury Limited,Wanbury Ltd,India,EXP/92001852/18-19,11-06-2018,Active Pharmaceutical Ingredient,,Y,,29420090,Diphenhydramine HCL,Diphenhydramine HCL,DH00740618,,,,,Jun-18,May-23,60,0,100,Kg,24,2400,USD,0,100,
OPP,5927,03-07-2018,,Mylan Laboratories Limited,Mylan Laboratories Limited,India,TG9121800392,30-06-2018,Active Pharmaceutical Ingredient,,Y,,29335990,ACYCLOVIR,ACYCLOVIR,22128267,,,,,Dec-17,Dec-22,61,0,100,Kg,65,6500,USD,0,100,
OPP,5928,03-07-2018,,"MITR PHOL Sugar Corp.Ltd, Thailand",Emad Trade House,Dubai,IMP-784/4-18,24-06-2018,Pharmaceutical Excipient,,N,N,17019911,Refined Sugar,Refined Sugar,290318,,,,,Mar-18,Mar-20,25,0,10000,Kg,0.675,6750,USD,0,10000,
OPP,6017,08-07-2018,,Covalent Laboratories Pvt Ltd,Covalent Laboratories Pvt Ltd,India,1201200138,30-06-2018,Active Pharmaceutical Ingredient,,Y,,29419090,Cefixime,Cefixime,CFENI80203,,,,,Jun-18,May-21,36,0,100,Kg,165,16500,USD,0,100,
OPP,6135,10-07-2018,,Symbiotica Speciality Ingredients SDN.BHD,Symbiotica Speciality Ingredients SDN.BHD,Malaysia,I 18/0543,05-07-2018,Active Pharmaceutical Ingredient,,Y,,29372200,Betamethasone Dipropionate,Betamethasone Dipropionate,BDP 204/0218,,,,,Feb-18,Jan-23,60,0,3,Kg,2200,6600,USD,0,3,
OPP,6136,10-07-2018,,Molkerei MEGGLE Wasserburg GmbH & Co,Molkerei MEGGLE Wasserburg GmbH & Co,Germany,1870006162,04-07-2018,Pharmaceutical Excipient,,N,N,17021100,Flowlac 100,Lactose Monohydrate,L101502118,,,,,May-18,Sep-19,17,0,150,Kg,6.7,1005,EUR,0,150,
OPP,6206,11-07-2018,,Jiali Bio Group ( Qingdao) Ltd,Jiali Bio Group,China,JL-QD-18023-2,15-06-2018,Pharmaceutical Excipient,,N,N,29181400,Citric Acid,Citric Acid,11806216B,,,,,Jun-18,Jun-21,37,0,25000,Kg,0.93,23250,USD,0,25000,
OPP,6207,11-07-2018,,Kasyap Sweetners Limited,Kasyap Sweetners Limited,India,KSL/302/JUNE/18-19,22-06-2018,Pharmaceutical Excipient,,N,N,29054400,Sorbitol,Sorbitol,1819P105,,,,,Jun-18,Jun-23,61,0,12000,Kg,0.68,8160,USD,0,12000,
OPP,6208,11-07-2018,,Hetero Drugs Limited (Unit-1),Hetero Drugs Limited,India,SI3618121050,07-07-2018,Active Pharmaceutical Ingredient,,Y,,29349900,Levofloxacin,Levofloxacin,LF17080047,,,,,Aug-17,Jul-23,72,0,150,Kg,150,22500,USD,0,150,
OPP,6208,11-07-2018,,Hetero Drugs Limited (Unit-1),Hetero Drugs Limited,India,SI3618121050,07-07-2018,Active Pharmaceutical Ingredient,,Y,,29349900,Levofloxacin,Levofloxacin,LF18060061,,,,,Jun-18,May-23,60,0,,,,,,,,
OPP,6231,15-07-2018,,BASF,Signet Chemical Corporation Pvt Ltd,India,SE-1819-06-007,08-06-2018,Pharmaceutical Excipient,,N,N,39059990,Kollidon 30,Povidone (PVPK 30),23740847G0,,,,,Oct-17,Oct-21,49,0,1800,Kg,16,28800,USD,0,1800,
OPP,6232,15-07-2018,,"FMC, Health and Nutrition",Signet Chemical Corporation Pvt Ltd,India,SE-1819-06-013,11-06-2018,Pharmaceutical Excipient,,N,N,39131010,Protanal CR 8223,"Sodium Alginate, High Viscosity",GQC0400903,,,,,Apr-18,Apr-19,13,0,90.8,Kg,48.5,4403.8,USD,0,90.8,
OPP,6233,15-07-2018,,"Dow Chemical Co, USA",Colorcon,England,587682,10-07-2018,Pharmaceutical Excipient,,N,N,39123985,Hydroxypropyl Methylcellulose,Hydroxypropyl Methylcellulose,D011I3HL01,,,,,Mar-18,Mar-23,61,0,25,Kg,34.35,858.75,EUR,0,25,
OPP,6234,15-07-2018,,"FMC, Health and Nutrition",Signet Chemical Corporation Pvt Ltd,India,SE-1819-06-014,11-06-2018,Pharmaceutical Excipient,,N,N,39131010,Protanal PH1033,Sodium Alginate,GQC0109102,,,,,Jan-18,Apr-19,16,0,45.4,Kg,51,2315.4,USD,0,45.4,
OPP,6280,15-07-2018,,"FMC, Health and Nutrition",Signet Chemical Corporation Pvt Ltd,India,SE-1819-06-033,28-06-2018,Pharmaceutical Excipient,,N,N,39129090,Avicel PH-102,Microcrystalline Cellulose,71814C,,,,,Apr-18,Apr-22,49,0,300,Kg,7.35,2205,USD,0,300,
OPP,6281,15-07-2018,,"FMC, Health and Nutrition",Signet Chemical Corporation Pvt Ltd,India,SE-1819-06-034,28-06-2018,Pharmaceutical Excipient,,N,N,39129090,Avicel PH-101,Microcrystalline Cellulose,61736C,,,,,Sep-17,Sep-21,49,0,500,Kg,7.15,3575,USD,0,500,
OPP,6282,15-07-2018,,Farmson Pharmaceutical Gujarat Pvt Ltd,Farmson Pharmaceutical Gujarat Pvt Ltd,India,P/EXP/038/2018-19,26-06-2018,Active Pharmaceutical Ingredient,,Y,,29222933,Paracetamol,Paracetamol,FP-181271,,,,,Jun-18,May-23,60,0,4000,Kg,4.5,18000,USD,0,4000,
OPP,6282,15-07-2018,,Farmson Pharmaceutical Gujarat Pvt Ltd,Farmson Pharmaceutical Gujarat Pvt Ltd,India,P/EXP/038/2018-19,26-06-2018,Active Pharmaceutical Ingredient,,Y,,29222933,Paracetamol,Paracetamol,FP-181272,,,,,Jun-18,May-23,60,0,4000,Kg,4.5,18000,USD,0,4000,
OPP,6282,15-07-2018,,Farmson Pharmaceutical Gujarat Pvt Ltd,Farmson Pharmaceutical Gujarat Pvt Ltd,India,P/EXP/038/2018-19,26-06-2018,Active Pharmaceutical Ingredient,,Y,,29222933,Paracetamol,Paracetamol,FP-181274,,,,,Jun-18,May-23,60,0,4000,Kg,4.5,18000,USD,0,4000,
OPP,6282,15-07-2018,,Farmson Pharmaceutical Gujarat Pvt Ltd,Farmson Pharmaceutical Gujarat Pvt Ltd,India,P/EXP/038/2018-19,26-06-2018,Active Pharmaceutical Ingredient,,Y,,29222933,Paracetamol,Paracetamol,FP-181276,,,,,Jun-18,May-23,60,0,4000,Kg,4.5,18000,USD,0,4000,
OPP,6282,15-07-2018,,Farmson Pharmaceutical Gujarat Pvt Ltd,Farmson Pharmaceutical Gujarat Pvt Ltd,India,P/EXP/038/2018-19,26-06-2018,Active Pharmaceutical Ingredient,,Y,,29222933,Paracetamol,Paracetamol,FP-181277,,,,,Jun-18,May-23,60,0,4000,Kg,4.5,18000,USD,0,4000,
OPP,6282,15-07-2018,,Farmson Pharmaceutical Gujarat Pvt Ltd,Farmson Pharmaceutical Gujarat Pvt Ltd,India,P/EXP/038/2018-19,26-06-2018,Active Pharmaceutical Ingredient,,Y,,29222933,Paracetamol,Paracetamol,FP-181280,,,,,Jun-18,May-23,60,0,2000,Kg,4.5,9000,USD,0,2000,
OPP,6283,15-07-2018,,F.I.S - Fabbrica Italiana Sintectci SPA,F.I.S - Fabbrica Italiana Sintectci SPA,Italy,1801264RL,06-07-2018,Pharmaceutical Excipient,,N,N,29221900,Clomiphene Citrate,Clomiphene Citrate,2.01706E+11,,,,,Mar-17,Mar-22,61,0,125,Kg,210,26250,EUR,0,125,
OPP,6310,17-07-2018,,Covalent Laboratories Pvt Ltd,Covalent Laboratories Pvt Ltd,India,1201200149,12-07-2018,Active Pharmaceutical Ingredient,,Y,,29419090,Cefixime,Cefixime,CFEN180222,,,,,Jul-18,Jun-21,36,0,500,Kg,161,80500,USD,0,500,
OPP,6411,19-07-2018,,M.B.Sugars & Pharmaceticals Ltd,M.B.Sugars & Pharmaceticals Ltd,India,E-0013,11-07-2018,Pharmaceutical Excipient,,N,N,17011490,Sucrose,Sucrose,MB-18/0321/06,,,,,Jun-18,May-23,60,0,2500,Kg,1.695,4237.5,USD,0,2500,
OPP,6412,19-07-2018,,Wanbury Limited,Wanbury Ltd,India,EXP/92001888/18-9,29-06-2018,Active Pharmaceutical Ingredient,,Y,,29252990,Metformin HCL,Metformin HCL,MT06700618,,,,,Jun-18,May-23,60,0,500,Kg,4.75,2375,USD,0,500,
OPP,6488,24-07-2018,,Sun Pharmaceutical Industries (Australia) Pty Ltd,Sun Pharmaceutical Industries (Australia) Pty Ltd,Australia,17396,12-07-2018,Pharmaceutical Excipient,,N,N,29391100,Codeine Phosphate,Codeine Phosphate,CPO5355,,,,,Apr-18,Apr-23,61,0,500,Kg,305,152500,USD,0,500,
OPP,6488,24-07-2018,,Sun Pharmaceutical Industries (Australia) Pty Ltd,Sun Pharmaceutical Industries (Australia) Pty Ltd,Australia,17396,12-07-2018,Pharmaceutical Excipient,,N,N,29391100,Codeine Phosphate,Codeine Phosphate,CPO5359,,,,,Mar-18,Mar-23,61,0,,Kg,305,,USD,0,,
OPP,6488,24-07-2018,,Sun Pharmaceutical Industries (Australia) Pty Ltd,Sun Pharmaceutical Industries (Australia) Pty Ltd,Australia,17396,12-07-2018,Pharmaceutical Excipient,,N,N,29391100,Codeine Phosphate,Codeine Phosphate,CPO5358,,,,,Jun-18,Jun-23,61,0,,Kg,305,,USD,0,,
OPP,6489,24-07-2018,,Symed Labs Limited (Unit-1),Hetero Drugs Limited,India,SI3618121168,20-07-2018,Active Pharmaceutical Ingredient,,Y,,29335990,Levocetrizine,Levocetrizine,2SHL052018,,,,,Jun-18,May-23,60,0,10,Kg,875,8750,USD,0,10,
OPP,6495,24-07-2018,,Colorcon Ltd,Colorcn Ltd,UK,587935,16-07-2018,Pharmaceutical Excipient,,N,N,32064970,Opadry AMB TAN,Opadry AMB TAN,DT676838,,,,,Jul-18,Jul-20,25,0,10,Kg,38.63,386.3,EUR,0,10,
OPP,6495,24-07-2018,,Colorcon Ltd,Colorcn Ltd,UK,587935,16-07-2018,Pharmaceutical Excipient,,N,N,32064970,Opadry Yellow,Opadry Yellow,DT676840,,,,,Jul-18,Jul-20,25,0,25,Kg,45.77,1144.25,EUR,0,25,
OPP,6495,24-07-2018,,Colorcon Ltd,Colorcn Ltd,UK,587935,16-07-2018,Pharmaceutical Excipient,,N,N,32061900,Tabcoat TC White,Tabcoat TC White,DT676839,,,,,Jul-18,Jul-20,350,0,350,Kg,19.7,6895,EUR,0,350,
OPP,6512,25-07-2018,,SpecGX LLC,Mallinckrodt Chemical Limited,USA,18659760,05-06-2018,Active Pharmaceutical Ingredient,,Y,,30039001,Acetaminophen Paracetamol,Acetaminophen Paracetamol,011418E882,,,,,May-18,May-23,61,0,15000,Kg,8.24,123600,USD,0,15000,
OPP,6512,25-07-2018,,SpecGX LLC,Mallinckrodt Chemical Limited,USA,18659760,05-06-2018,Active Pharmaceutical Ingredient,,Y,,30039001,Acetaminophen Paracetamol,Acetaminophen Paracetamol,011418E883,,,,,May-18,May-23,61,0,,Kg,8.24,,USD,0,,
OPP,6512,25-07-2018,,SpecGX LLC,Mallinckrodt Chemical Limited,USA,18659760,05-06-2018,Active Pharmaceutical Ingredient,,Y,,30039001,Acetaminophen Paracetamol,Acetaminophen Paracetamol,011418E884,,,,,May-18,May-23,61,0,,Kg,8.24,,USD,0,,
OPP,6512,25-07-2018,,SpecGX LLC,Mallinckrodt Chemical Limited,USA,18659760,05-06-2018,Active Pharmaceutical Ingredient,,Y,,30039001,Acetaminophen Paracetamol,Acetaminophen Paracetamol,011418E885,,,,,May-18,May-23,61,0,,Kg,8.24,,USD,0,,
OPP,6512,25-07-2018,,SpecGX LLC,Mallinckrodt Chemical Limited,USA,18659760,05-06-2018,Active Pharmaceutical Ingredient,,Y,,30039001,Acetaminophen Paracetamol,Acetaminophen Paracetamol,011418E886,,,,,May-18,May-23,61,0,,Kg,8.24,,USD,0,,
OPP,6602,26-07-2018,,Nandu Chemicals Pvt Ltd,Nandu Chemical Industries,India,18GIN00095,14-07-2018,Pharmaceutical Excipient,,N,N,28369990,Sodium carbonate,Sodium carbonate,1813,,,,,Jul-18,Jun-23,60,0,10000,Kg,1.89,18900,USD,0,10000,
OPP,6602,26-07-2018,,Nandu Chemicals Pvt Ltd,Nandu Chemical Industries,India,18GIN00095,14-07-2018,Pharmaceutical Excipient,,N,N,28369990,Sodium carbonate,Sodium carbonate,1814,,,,,Jul-18,Jun-23,60,0,,Kg,1.89,,USD,0,,
OPP,6602,26-07-2018,,Nandu Chemicals Pvt Ltd,Nandu Chemical Industries,India,18GIN00095,14-07-2018,Pharmaceutical Excipient,,N,N,29181520,Soidum Citrate,Soidum Citrate,1803,,,,,Feb-18,Jan-23,60,0,350,Kg,2.85,997.5,USD,0,350,
OPP,6603,26-07-2018,,"Industriale Chimica s.r.l, Italy",HELM AG,Hamburg,1034548,19-07-2018,Active Pharmaceutical Ingredient,,Y,,29372300,Desogestrel EP,Desogestrel EP,PR180840,,,,,May-18,May-23,61,0,3000,Kg,70,210000,EUR,0,3000,
OPP,6603,26-07-2018,,"Industriale Chimica s.r.l, Italy",HELM AG,Hamburg,1034548,19-07-2018,Active Pharmaceutical Ingredient,,Y,,29372300,Desogestrel EP,Desogestrel EP,PR180841,,,,,May-18,May-23,61,0,,Kg,70,,EUR,0,,
OPP,6603,26-07-2018,,"Industriale Chimica s.r.l, Italy",HELM AG,Hamburg,1034548,19-07-2018,Active Pharmaceutical Ingredient,,Y,,29372300,Desogestrel EP,Desogestrel EP,PR180842,,,,,May-18,May-23,61,0,,Kg,70,,EUR,0,,
OPP,6604,26-07-2018,,Indoco Remedies Ltd,Indoco Remedies Ltd,India,API/EX/063/18-19,11-07-2018,Active Pharmaceutical Ingredient,,Y,,29334900,Allopurinol,Allopurinol,ALP-18056/01,,,,,Jun-18,May-23,60,0,500,Kg,50,25000,USD,0,500,
OPP,6671,30-07-2018,,Hetero Drugs Limited (Unit-1),Hetero Labs Limited,India,SI9218291114,23-07-2018,Finished Goods,,Y,,30049099,Pantozyn 20 ,Pantoprazole Sodium 20MG Tabs,PAN18128,,,,,Apr-18,Mar-20,24,0,28610,PCS,0.49,14018.9,USD,0,28610,
OPP,6672,30-07-2018,,Hetero Drugs Limited (Unit-1),Hetero Labs Limited,India,SI9218291089,21-07-2018,Finished Goods,,Y,,30049099,Pantozyn 40,Pantoprazole Sodium 40MG Tabs,PAN18079,,,,,Mar-18,Feb-20,24,0,16820,PCS,0.67,11269.4,USD,0,16820,
OPP,4863,03-06-2018,,Jubilant Generics Limited,Jubilant Generics Limited,India,970001585,23-05-2018,Active Pharmaceutical Ingredient,,Y,,29415000,Azithromycin ,Azithromycin ,AZD1803058,,,,,Mar-18,Feb-23,60,0,80,Kg,230,18400,USD,0,80,
OPP,4864,03-06-2018,,Pharmathen Pharmaceutical Industry,Pharmathen Pharmaceutical Industry,Greece,E40010646,31-05-2018,Empty Capsules,,N,N,30039000,Olanzapine OD Tabs 5MG/Tab Bulk,Olanzapine OD Tabs 5MG/Tab Bulk,0802358A,,,,,,Aug-18,,0,93341,PCS,0.0299,2790.9,EUR,0,93341,
OPP,4864,03-06-2018,,Pharmathen Pharmaceutical Industry,Pharmathen Pharmaceutical Industry,Greece,E40010646,31-05-2018,Empty Capsules,,N,N,30039000,Olanzapine OD Tabs 5MG/Tab Bulk,Olanzapine OD Tabs 5MG/Tab Bulk,0802359A,,,,,,Aug-18,,0,94211,PCS,0.0299,2816.91,EUR,0,94211,
OPP,4864,03-06-2018,,Pharmathen Pharmaceutical Industry,Pharmathen Pharmaceutical Industry,Greece,E40010646,31-05-2018,Empty Capsules,,N,N,30039000,Olanzapine OD Tabs 5MG/Tab Bulk,Olanzapine OD Tabs 5MG/Tab Bulk,0802360A,,,,,,Aug-18,,0,95647,PCS,0.0299,2859.85,EUR,0,95647,
OPP,4864,03-06-2018,,Pharmathen Pharmaceutical Industry,Pharmathen Pharmaceutical Industry,Greece,E40010646,31-05-2018,Empty Capsules,,N,N,30039000,Olanzapine OD Tabs 5MG/Tab Bulk,Olanzapine OD Tabs 5MG/Tab Bulk,0802361A,,,,,,Aug-18,,0,93812,PCS,0.0299,2804.98,EUR,0,93812,
